id,TRIAL,Trial_env,ENV,Trial_env,REP,GEN,sve,Above_median_BLUP,Company,PLOT.WT,COB,MOIST,Yield,TEMP_v3,RH_v3,VPD_v3,TEMP_veg,RH_veg,VPD_veg,TEMP_flow,RH_flow,VPD_flow,TEMP_gf,RH_gf,VPD_gf
230,LT,1,MANISA2019,,2,HELEN,LTMANISA2019HELEN2,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
231,LT,2,MERSIN2015,,2,HELEN,LTMERSIN2015HELEN2,AM,LIMAGRAIN,14.1,12.5,18.4,16.72325581,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
232,LT,2,MERSIN2016,,2,HELEN,LTMERSIN2016HELEN2,AM,LIMAGRAIN,16.02,11,16.1,19.8709206,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
233,LT,2,MERSIN2019,,2,HELEN,LTMERSIN2019HELEN2,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
234,LT,2,SAKARYA2019,,2,HELEN,LTSAKARYA2019HELEN2,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
235,LT,2,ADANA2015,,2,KALUMET,LTADANA2015KALUMET2,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
236,LT,2,ADANA2016,,2,KALUMET,LTADANA2016KALUMET2,AM,KWS,13.497,16,15.7,15.8762386,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
237,LT,3,ADANA2017,,2,KALUMET,LTADANA2017KALUMET2,AM,KWS,10.69,15,15.5,12.75430648,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
238,LT,3,ADANA2018,,2,KALUMET,LTADANA2018KALUMET2,AM,KWS,11.64,15,20,13.14817276,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
239,LT,3,ADANA2019,,2,KALUMET,LTADANA2019KALUMET2,AM,KWS,6.25,12,10.7,8.158637874,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
240,LT,3,AYVALIK2015,,2,KALUMET,LTAYVALIK2015KALUMET2,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
241,LT,3,AYVALIK2017,,2,KALUMET,LTAYVALIK2017KALUMET2,AM,KWS,16.3,17.5,20.3,17.80341777,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
242,LT,3,AYVALIK2018,,2,KALUMET,LTAYVALIK2018KALUMET2,AM,0,18.5,18.7,24.9,18.76314867,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
243,LT,4,AYVALIK2019,,2,KALUMET,LTAYVALIK2019KALUMET2,AM,KWS,9.2,19.8,25.6,9.118819934,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
244,LT,4,MANISA2015,,2,KALUMET,LTMANISA2015KALUMET2,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
245,LT,4,MANISA2016,,2,KALUMET,LTMANISA2016KALUMET2,AM,KWS,15.75,12.8,13.5,19.73406977,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
246,LT,4,MANISA2017,,2,KALUMET,LTMANISA2017KALUMET2,AM,KWS,15.3,14.1,13,18.99360299,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
247,LT,4,MANISA2018,,2,KALUMET,LTMANISA2018KALUMET2,AM,0,12.1,13.4,13.7,15.02164751,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
248,LT,4,MANISA2019,,2,KALUMET,LTMANISA2019KALUMET2,AM,KWS,14.5,14,15.2,17.56571429,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
249,LT,1,MERSIN2015,,2,KALUMET,LTMERSIN2015KALUMET2,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
250,LT,1,MERSIN2016,,2,KALUMET,LTMERSIN2016KALUMET2,AM,KWS,15.6,15,19.1,17.81950166,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
251,LT,1,MERSIN2019,,2,KALUMET,LTMERSIN2019KALUMET2,AM,KWS,10.71,17,16.4,12.3446093,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
252,LT,1,SAKARYA2019,,2,KALUMET,LTSAKARYA2019KALUMET2,AM,KWS,9.41,0,20.8,12.37993355,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
253,LT,1,ADANA2015,,2,KUM,LTADANA2015KUM2,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
254,LT,1,ADANA2016,,2,KUM,LTADANA2016KUM2,NA,NA,NA,NA,NA,NA,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
255,LT,2,ADANA2017,,2,KUM,LTADANA2017KUM2,BM,0,9.36,14,15.6,11.28548571,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
256,LT,2,ADANA2018,,2,KUM,LTADANA2018KUM2,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
257,LT,2,ADANA2019,,2,KUM,LTADANA2019KUM2,BM,0,10.1,13,13.2,12.66962791,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
258,LT,2,AYVALIK2015,,2,KUM,LTAYVALIK2015KUM2,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
259,LT,2,AYVALIK2017,,2,KUM,LTAYVALIK2017KUM2,BM,0,16.7,16.3,21.2,18.29665316,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
260,LT,2,AYVALIK2018,,2,KUM,LTAYVALIK2018KUM2,BM,0,14.45,16.8,20.9,15.79687442,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
261,LT,3,AYVALIK2019,,2,KUM,LTAYVALIK2019KUM2,BM,0,8.5,13.5,14.1,10.49135797,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
262,LT,3,MANISA2015,,2,KUM,LTMANISA2015KUM2,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
263,LT,3,MANISA2016,,2,KUM,LTMANISA2016KUM2,NA,NA,NA,NA,NA,NA,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
264,LT,3,MANISA2017,,2,KUM,LTMANISA2017KUM2,BM,0,14.75,9.7,15.4,18.71775,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
265,LT,3,MANISA2018,,2,KUM,LTMANISA2018KUM2,BM,0,12.5,13.8,17.7,14.73060631,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
266,LT,3,MANISA2019,,2,KUM,LTMANISA2019KUM2,BM,0,12.35,9,13.5,16.14834302,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
267,LT,4,MERSIN2015,,2,KUM,LTMERSIN2015KUM2,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
268,LT,4,MERSIN2016,,2,KUM,LTMERSIN2016KUM2,NA,NA,NA,NA,NA,NA,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
269,LT,4,MERSIN2019,,2,KUM,LTMERSIN2019KUM2,BM,0,10.45,11,10.7,13.79625664,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
270,LT,4,SAKARYA2019,,2,KUM,LTSAKARYA2019KUM2,BM,0,11.5,0,16.58,15.93571429,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
271,LT,4,ADANA2015,,2,P1921,LTADANA2015P19212,AM,PIONEER,14.2,14.1,15.7,17.08097243,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
272,LT,4,ADANA2016,,2,P1921,LTADANA2016P19212,AM,PIONEER,15.6,12,14.2,19.5658206,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
273,LT,1,ADANA2017,,2,P1921,LTADANA2017P19212,AM,PIONEER,9.55,14,15.7,11.50092857,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
274,LT,1,ADANA2018,,2,P1921,LTADANA2018P19212,AM,PIONEER,12.45,13,18,14.75387043,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
275,LT,1,ADANA2019,,2,P1921,LTADANA2019P19212,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
276,LT,1,AYVALIK2015,,2,P1921,LTAYVALIK2015P19212,AM,PIONEER,12.7,13.4,16.5,15.25497841,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
277,LT,1,AYVALIK2017,,2,P1921,LTAYVALIK2017P19212,AM,PIONEER,15.4,16.6,20.3,17.00390233,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
278,LT,1,AYVALIK2018,,2,P1921,LTAYVALIK2018P19212,AM,0,16.4,16.7,20.4,18.06364651,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
279,LT,2,AYVALIK2019,,2,P1921,LTAYVALIK2019P19212,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
280,LT,2,MANISA2015,,2,P1921,LTMANISA2015P19212,AM,PIONEER,15.1,13.2,17,18.07083721,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
281,LT,2,MANISA2016,,2,P1921,LTMANISA2016P19212,AM,PIONEER,14.25,8,12.9,18.96812292,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
282,LT,2,MANISA2017,,2,P1921,LTMANISA2017P19212,AM,PIONEER,14.7,9.2,10.4,19.86619535,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
283,LT,2,MANISA2018,,2,P1921,LTMANISA2018P19212,AM,0,10.85,10.4,13.9,13.90414884,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
284,LT,2,MANISA2019,,2,P1921,LTMANISA2019P19212,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
285,LT,3,MERSIN2015,,2,P1921,LTMERSIN2015P19212,AM,PIONEER,13.9,10.6,18.3,16.86467143,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
286,LT,3,MERSIN2016,,2,P1921,LTMERSIN2016P19212,AM,PIONEER,14.45,12,18.5,17.21518272,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
287,LT,3,MERSIN2019,,2,P1921,LTMERSIN2019P19212,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
288,LT,3,SAKARYA2019,,2,P1921,LTSAKARYA2019P19212,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
289,LT,3,ADANA2015,,3,ALBAYRAK,LTADANA2015ALBAYRAK3,AM,0,11.6,17.1,15.4,13.51407708,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
290,LT,3,ADANA2016,,3,ALBAYRAK,LTADANA2016ALBAYRAK3,AM,0,12.1,12,16.5,14.76923588,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
291,LT,4,ADANA2017,,3,ALBAYRAK,LTADANA2017ALBAYRAK3,AM,OS-TAREKS,11.28,12,19.4,13.29016346,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
292,LT,4,ADANA2018,,3,ALBAYRAK,LTADANA2018ALBAYRAK3,AM,OS-TAREKS,13.24,12,19.3,15.61880133,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
293,LT,4,ADANA2019,,3,ALBAYRAK,LTADANA2019ALBAYRAK3,AM,OS-TAREKS,5.59,16,12.6,6.8172,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
294,LT,4,AYVALIK2015,,3,ALBAYRAK,LTAYVALIK2015ALBAYRAK3,AM,0,17.8,15.2,18.6,20.41003588,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
295,LT,4,AYVALIK2017,,3,ALBAYRAK,LTAYVALIK2017ALBAYRAK3,AM,OS-TAREKS,15.2,13.9,22.9,16.7611814,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
296,LT,4,AYVALIK2018,,3,ALBAYRAK,LTAYVALIK2018ALBAYRAK3,AM,0,16.85,14.5,23.6,18.2836495,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
297,LT,1,AYVALIK2019,,3,ALBAYRAK,LTAYVALIK2019ALBAYRAK3,AM,OS-TAREKS,12.2,14.4,24.2,13.1494113,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
298,LT,1,MANISA2015,,3,ALBAYRAK,LTMANISA2015ALBAYRAK3,AM,0,14.5,11.2,14.5,18.28734219,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
299,LT,1,MANISA2016,,3,ALBAYRAK,LTMANISA2016ALBAYRAK3,AM,0,13.3,9.2,13.7,17.3121814,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
300,LT,1,MANISA2017,,3,ALBAYRAK,LTMANISA2017ALBAYRAK3,AM,OS-TAREKS,13.95,9.1,13.7,18.17826354,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
301,LT,1,MANISA2018,,3,ALBAYRAK,LTMANISA2018ALBAYRAK3,AM,0,10.4,9,14.3,13.47283721,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
302,LT,1,MANISA2019,,3,ALBAYRAK,LTMANISA2019ALBAYRAK3,AM,OS-TAREKS,15.5,10.2,16.8,19.23689037,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
303,LT,1,MERSIN2015,,3,ALBAYRAK,LTMERSIN2015ALBAYRAK3,AM,0,10.6,10.8,16.6,13.09906445,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
304,LT,2,MERSIN2016,,3,ALBAYRAK,LTMERSIN2016ALBAYRAK3,AM,0,14.62,13,16.9,17.28317143,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
305,LT,2,MERSIN2019,,3,ALBAYRAK,LTMERSIN2019ALBAYRAK3,AM,OS-TAREKS,12.41,10,17.9,15.2321412,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
306,LT,2,SAKARYA2019,,3,ALBAYRAK,LTSAKARYA2019ALBAYRAK3,AM,OS-TAREKS,8.57,0,17.6,11.73036545,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
307,LT,2,ADANA2015,,3,DKC6589,LTADANA2015DKC65893,BM,DEKALB,13.8,15.1,16.8,16.19248904,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
308,LT,2,ADANA2016,,3,DKC6589,LTADANA2016DKC65893,BM,DEKALB,11.099,14,15.2,13.44564571,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
309,LT,2,ADANA2017,,3,DKC6589,LTADANA2017DKC65893,BM,DEKALB,13.02,14,15.9,15.6426,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
310,LT,2,ADANA2018,,3,DKC6589,LTADANA2018DKC65893,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
311,LT,3,ADANA2019,,3,DKC6589,LTADANA2019DKC65893,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
312,LT,3,AYVALIK2015,,3,DKC6589,LTAYVALIK2015DKC65893,BM,DEKALB,15.7,14.8,18.7,18.06480598,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
313,LT,3,AYVALIK2017,,3,DKC6589,LTAYVALIK2017DKC65893,BM,DEKALB,16.5,13.8,18.6,19.23176412,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
314,LT,3,AYVALIK2018,,3,DKC6589,LTAYVALIK2018DKC65893,NA,NA,NA,NA,NA,NA,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
315,LT,3,AYVALIK2019,,3,DKC6589,LTAYVALIK2019DKC65893,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
316,LT,3,MANISA2015,,3,DKC6589,LTMANISA2015DKC65893,BM,DEKALB,17.4,16.8,21.3,18.9256505,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
317,LT,3,MANISA2016,,3,DKC6589,LTMANISA2016DKC65893,BM,DEKALB,13.25,10.9,12,17.25757475,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
318,LT,4,MANISA2017,,3,DKC6589,LTMANISA2017DKC65893,BM,DEKALB,12.65,10.4,11.7,16.62504186,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
319,LT,4,MANISA2018,,3,DKC6589,LTMANISA2018DKC65893,NA,NA,NA,NA,NA,NA,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
320,LT,4,MANISA2019,,3,DKC6589,LTMANISA2019DKC65893,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
321,LT,4,MERSIN2015,,3,DKC6589,LTMERSIN2015DKC65893,BM,DEKALB,13.9,12.2,19.2,16.38038804,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
322,LT,4,MERSIN2016,,3,DKC6589,LTMERSIN2016DKC65893,BM,DEKALB,11.71,15,18,13.9051387,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
323,LT,4,MERSIN2019,,3,DKC6589,LTMERSIN2019DKC65893,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
324,LT,4,SAKARYA2019,,3,DKC6589,LTSAKARYA2019DKC65893,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
325,LT,1,ADANA2015,,3,H22,LTADANA2015H223,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
326,LT,1,ADANA2016,,3,H22,LTADANA2016H223,AM,0,12.433,10,13.3,16.1153985,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
327,LT,1,ADANA2017,,3,H22,LTADANA2017H223,NA,NA,NA,NA,NA,NA,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
328,LT,1,ADANA2018,,3,H22,LTADANA2018H223,AM,0,10.36,11,17.5,12.63593023,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
329,LT,1,ADANA2019,,3,H22,LTADANA2019H223,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
330,LT,1,AYVALIK2015,,3,H22,LTAYVALIK2015H223,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
331,LT,1,AYVALIK2017,,3,H22,LTAYVALIK2017H223,NA,NA,NA,NA,NA,NA,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
332,LT,2,AYVALIK2018,,3,H22,LTAYVALIK2018H223,AM,0,13.5,12.7,21.4,15.38771262,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
333,LT,2,AYVALIK2019,,3,H22,LTAYVALIK2019H223,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
334,LT,2,MANISA2015,,3,H22,LTMANISA2015H223,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
335,LT,2,MANISA2016,,3,H22,LTMANISA2016H223,AM,0,13.35,7.4,11.7,18.132449,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
336,LT,2,MANISA2017,,3,H22,LTMANISA2017H223,NA,NA,NA,NA,NA,NA,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
337,LT,2,MANISA2018,,3,H22,LTMANISA2018H223,AM,0,11.25,11.5,14.3,14.17359842,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
338,LT,2,MANISA2019,,3,H22,LTMANISA2019H223,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
339,LT,3,MERSIN2015,,3,H22,LTMERSIN2015H223,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
340,LT,3,MERSIN2016,,3,H22,LTMERSIN2016H223,AM,0,13.25,11,16,16.06287375,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
341,LT,3,MERSIN2019,,3,H22,LTMERSIN2019H223,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
342,LT,3,SAKARYA2019,,3,H22,LTSAKARYA2019H223,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
343,LT,3,ADANA2015,,3,H3,LTADANA2015H33,BM,0,13.2,12.1,15.7,16.24777475,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
