id,TRIAL,Trial_env,ENV,Trial_env,REP,GEN,sve,Above_median_BLUP,Company,PLOT.WT,COB,MOIST,Yield,TEMP_v3,RH_v3,VPD_v3,TEMP_veg,RH_veg,VPD_veg,TEMP_flow,RH_flow,VPD_flow,TEMP_gf,RH_gf,VPD_gf
459,LT,3,AYVALIK2019,,4,DKC6589,LTAYVALIK2019DKC65894,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
460,LT,3,MANISA2015,,4,DKC6589,LTMANISA2015DKC65894,BM,DEKALB,15.7,13,16.7,18.90024419,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
461,LT,4,MANISA2016,,4,DKC6589,LTMANISA2016DKC65894,BM,DEKALB,13.9,10.6,12,18.16512957,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
462,LT,4,MANISA2017,,4,DKC6589,LTMANISA2017DKC65894,BM,DEKALB,13.85,11.4,11.1,18.12127558,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
463,LT,4,MANISA2018,,4,DKC6589,LTMANISA2018DKC65894,NA,NA,NA,NA,NA,NA,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
464,LT,4,MANISA2019,,4,DKC6589,LTMANISA2019DKC65894,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
465,LT,4,MERSIN2015,,4,DKC6589,LTMERSIN2015DKC65894,BM,DEKALB,13.4,12.2,17.5,16.12340532,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
466,LT,4,MERSIN2016,,4,DKC6589,LTMERSIN2016DKC65894,BM,DEKALB,13.97,15,17.2,16.33236877,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
467,LT,4,MERSIN2019,,4,DKC6589,LTMERSIN2019DKC65894,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
468,LT,4,SAKARYA2019,,4,DKC6589,LTSAKARYA2019DKC65894,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
469,LT,1,ADANA2015,,4,H22,LTADANA2015H224,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
470,LT,1,ADANA2016,,4,H22,LTADANA2016H224,AM,0,12.707,10,13.3,16.47055166,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
471,LT,1,ADANA2017,,4,H22,LTADANA2017H224,NA,NA,NA,NA,NA,NA,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
472,LT,1,ADANA2018,,4,H22,LTADANA2018H224,AM,0,14.35,12,19.6,16.86530233,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
473,LT,1,ADANA2019,,4,H22,LTADANA2019H224,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
474,LT,1,AYVALIK2015,,4,H22,LTAYVALIK2015H224,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
475,LT,1,AYVALIK2017,,4,H22,LTAYVALIK2017H224,NA,NA,NA,NA,NA,NA,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
476,LT,1,AYVALIK2018,,4,H22,LTAYVALIK2018H224,AM,0,14.9,13.2,22.1,16.7358186,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
477,LT,2,AYVALIK2019,,4,H22,LTAYVALIK2019H224,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
478,LT,2,MANISA2015,,4,H22,LTMANISA2015H224,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
479,LT,2,MANISA2016,,4,H22,LTMANISA2016H224,AM,0,12.65,7.2,11.4,17.27729435,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
480,LT,2,MANISA2017,,4,H22,LTMANISA2017H224,NA,NA,NA,NA,NA,NA,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
481,LT,2,MANISA2018,,4,H22,LTMANISA2018H224,AM,0,11.6,11.1,13.8,14.76626047,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
482,LT,2,MANISA2019,,4,H22,LTMANISA2019H224,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
483,LT,2,MERSIN2015,,4,H22,LTMERSIN2015H224,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
484,LT,2,MERSIN2016,,4,H22,LTMERSIN2016H224,AM,0,14.3,12,16.1,17.53816611,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
485,LT,3,MERSIN2019,,4,H22,LTMERSIN2019H224,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
486,LT,3,SAKARYA2019,,4,H22,LTSAKARYA2019H224,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
487,LT,3,ADANA2015,,4,H3,LTADANA2015H34,BM,0,13.6,12.2,14.6,16.93927442,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
488,LT,3,ADANA2016,,4,H3,LTADANA2016H34,BM,0,9.533,13,14.5,11.77927251,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
489,LT,3,ADANA2017,,4,H3,LTADANA2017H34,NA,NA,NA,NA,NA,NA,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
490,LT,3,ADANA2018,,4,H3,LTADANA2018H34,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
491,LT,3,ADANA2019,,4,H3,LTADANA2019H34,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
492,LT,3,AYVALIK2015,,4,H3,LTAYVALIK2015H34,BM,0,17.75,15.3,22.1,19.45461919,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
493,LT,4,AYVALIK2017,,4,H3,LTAYVALIK2017H34,NA,NA,NA,NA,NA,NA,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
494,LT,4,AYVALIK2018,,4,H3,LTAYVALIK2018H34,NA,NA,NA,NA,NA,NA,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
495,LT,4,AYVALIK2019,,4,H3,LTAYVALIK2019H34,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
496,LT,4,MANISA2015,,4,H3,LTMANISA2015H34,BM,0,15.1,13.8,18,17.72970764,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
497,LT,4,MANISA2016,,4,H3,LTMANISA2016H34,BM,0,13.7,7.3,12.6,18.4380608,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
498,LT,4,MANISA2017,,4,H3,LTMANISA2017H34,NA,NA,NA,NA,NA,NA,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
499,LT,4,MANISA2018,,4,H3,LTMANISA2018H34,NA,NA,NA,NA,NA,NA,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
500,LT,4,MANISA2019,,4,H3,LTMANISA2019H34,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
501,LT,1,MERSIN2015,,4,H3,LTMERSIN2015H34,BM,0,12.6,12.2,16.3,15.38133488,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
502,LT,1,MERSIN2016,,4,H3,LTMERSIN2016H34,BM,0,13.89,14,17.8,16.31082857,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
503,LT,1,MERSIN2019,,4,H3,LTMERSIN2019H34,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
504,LT,1,SAKARYA2019,,4,H3,LTSAKARYA2019H34,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
505,LT,1,ADANA2015,,4,HELEN,LTADANA2015HELEN4,AM,LIMAGRAIN,14.2,16.3,14.7,16.84094053,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
506,LT,1,ADANA2016,,4,HELEN,LTADANA2016HELEN4,AM,LIMAGRAIN,10.538,9,15.1,13.52417512,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
507,LT,1,ADANA2017,,4,HELEN,LTADANA2017HELEN4,AM,LIMAGRAIN,9.59,13,15.5,11.71111047,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
508,LT,1,ADANA2018,,4,HELEN,LTADANA2018HELEN4,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
509,LT,2,ADANA2019,,4,HELEN,LTADANA2019HELEN4,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
510,LT,2,AYVALIK2015,,4,HELEN,LTAYVALIK2015HELEN4,AM,LIMAGRAIN,20.1,13.8,15,24.46390365,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
511,LT,2,AYVALIK2017,,4,HELEN,LTAYVALIK2017HELEN4,AM,LIMAGRAIN,17.1,15.3,21.2,18.95873023,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
512,LT,2,AYVALIK2018,,4,HELEN,LTAYVALIK2018HELEN4,NA,NA,NA,NA,NA,NA,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
513,LT,2,AYVALIK2019,,4,HELEN,LTAYVALIK2019HELEN4,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
514,LT,2,MANISA2015,,4,HELEN,LTMANISA2015HELEN4,AM,LIMAGRAIN,16.75,13.7,19,19.44975498,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
515,LT,2,MANISA2016,,4,HELEN,LTMANISA2016HELEN4,AM,LIMAGRAIN,13.65,8.6,13.3,17.96807093,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
516,LT,2,MANISA2017,,4,HELEN,LTMANISA2017HELEN4,AM,LIMAGRAIN,12.7,8.3,12.8,16.86914419,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
517,LT,3,MANISA2018,,4,HELEN,LTMANISA2018HELEN4,NA,NA,NA,NA,NA,NA,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
518,LT,3,MANISA2019,,4,HELEN,LTMANISA2019HELEN4,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
519,LT,3,MERSIN2015,,4,HELEN,LTMERSIN2015HELEN4,AM,LIMAGRAIN,12.9,12.5,19.9,15.01875,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
520,LT,3,MERSIN2016,,4,HELEN,LTMERSIN2016HELEN4,AM,LIMAGRAIN,13.364,12,15.6,16.4878905,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
521,LT,3,MERSIN2019,,4,HELEN,LTMERSIN2019HELEN4,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
522,LT,3,SAKARYA2019,,4,HELEN,LTSAKARYA2019HELEN4,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
523,LT,3,ADANA2015,,4,KALUMET,LTADANA2015KALUMET4,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
524,LT,3,ADANA2016,,4,KALUMET,LTADANA2016KALUMET4,AM,KWS,12.086,16,16.2,14.13218791,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
525,LT,4,ADANA2017,,4,KALUMET,LTADANA2017KALUMET4,AM,KWS,12.25,15,17.6,14.25232558,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
526,LT,4,ADANA2018,,4,KALUMET,LTADANA2018KALUMET4,AM,KWS,13.93,14,20,15.92,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
527,LT,4,ADANA2019,,4,KALUMET,LTADANA2019KALUMET4,AM,KWS,8.21,12,10.7,10.71718671,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
528,LT,4,AYVALIK2015,,4,KALUMET,LTAYVALIK2015KALUMET4,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
529,LT,4,AYVALIK2017,,4,KALUMET,LTAYVALIK2017KALUMET4,AM,KWS,17.85,18.9,22.5,18.63649709,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
530,LT,4,AYVALIK2018,,4,KALUMET,LTAYVALIK2018KALUMET4,AM,0,18.25,19.1,26.1,18.12422051,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
531,LT,4,AYVALIK2019,,4,KALUMET,LTAYVALIK2019KALUMET4,AM,KWS,10.45,17.7,27.2,10.40042326,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
532,LT,4,MANISA2015,,4,KALUMET,LTMANISA2015KALUMET4,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
533,LT,1,MANISA2016,,4,KALUMET,LTMANISA2016KALUMET4,AM,KWS,15.4,12.5,13,19.47383721,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
534,LT,1,MANISA2017,,4,KALUMET,LTMANISA2017KALUMET4,AM,KWS,14.25,13.4,13.4,17.75228073,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
535,LT,1,MANISA2018,,4,KALUMET,LTMANISA2018KALUMET4,AM,0,13.05,14.1,16.2,15.60454834,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
536,LT,1,MANISA2019,,4,KALUMET,LTMANISA2019KALUMET4,AM,KWS,14.95,10,15.3,18.93087209,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
537,LT,1,MERSIN2015,,4,KALUMET,LTMERSIN2015KALUMET4,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
538,LT,1,MERSIN2016,,4,KALUMET,LTMERSIN2016KALUMET4,AM,KWS,17.1,16,19,19.32697674,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
539,LT,1,MERSIN2019,,4,KALUMET,LTMERSIN2019KALUMET4,AM,KWS,12.17,14,14,14.95171429,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
540,LT,1,SAKARYA2019,,4,KALUMET,LTSAKARYA2019KALUMET4,AM,KWS,13.03,0,20.9,17.12081395,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
541,LT,2,ADANA2015,,4,KUM,LTADANA2015KUM4,NA,NA,NA,NA,NA,NA,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
542,LT,2,ADANA2016,,4,KUM,LTADANA2016KUM4,NA,NA,NA,NA,NA,NA,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
543,LT,2,ADANA2017,,4,KUM,LTADANA2017KUM4,BM,0,9.44,15,15.6,11.24959468,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
544,LT,2,ADANA2018,,4,KUM,LTADANA2018KUM4,NA,NA,NA,NA,NA,NA,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
545,LT,2,ADANA2019,,4,KUM,LTADANA2019KUM4,BM,0,7.42,13,13.2,9.307786047,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
546,LT,2,AYVALIK2015,,4,KUM,LTAYVALIK2015KUM4,NA,NA,NA,NA,NA,NA,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
547,LT,2,AYVALIK2017,,4,KUM,LTAYVALIK2017KUM4,BM,0,16.95,16.3,21.5,18.49985507,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
548,LT,2,AYVALIK2018,,4,KUM,LTAYVALIK2018KUM4,BM,0,14.7,17.3,22.6,15.6303,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
549,LT,3,AYVALIK2019,,4,KUM,LTAYVALIK2019KUM4,BM,0,10.05,14.9,18.1,11.63544593,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
550,LT,3,MANISA2015,,4,KUM,LTMANISA2015KUM4,NA,NA,NA,NA,NA,NA,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
551,LT,3,MANISA2016,,4,KUM,LTMANISA2016KUM4,NA,NA,NA,NA,NA,NA,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
552,LT,3,MANISA2017,,4,KUM,LTMANISA2017KUM4,BM,0,14.15,13.4,13.7,17.56663738,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
553,LT,3,MANISA2018,,4,KUM,LTMANISA2018KUM4,BM,0,14,15.2,16.7,16.42753488,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
554,LT,3,MANISA2019,,4,KUM,LTMANISA2019KUM4,BM,0,12.25,9.4,13.6,15.92874419,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
555,LT,3,MERSIN2015,,4,KUM,LTMERSIN2015KUM4,NA,NA,NA,NA,NA,NA,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
556,LT,3,MERSIN2016,,4,KUM,LTMERSIN2016KUM4,NA,NA,NA,NA,NA,NA,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
557,LT,4,MERSIN2019,,4,KUM,LTMERSIN2019KUM4,BM,0,10.25,13,14.4,12.68003322,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
558,LT,4,SAKARYA2019,,4,KUM,LTSAKARYA2019KUM4,BM,0,9.74,0,16.9,13.44508306,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
559,LT,4,ADANA2015,,4,P1921,LTADANA2015P19214,AM,PIONEER,13.8,10.9,14.8,17.40202924,22.5,64.8,953.8388868,25,69.6,956.9160889,28.4,69.8,1160.224222,30,63.4,1541.627307
560,LT,4,ADANA2016,,4,P1921,LTADANA2016P19214,AM,PIONEER,12.607,12,16.9,15.31436372,21.6,69.3,787.6619206,27.1,66.1,1207.562683,29.5,67.5,1330.284186,29.9,69,1298.303609
561,LT,4,ADANA2017,,4,P1921,LTADANA2017P19214,AM,PIONEER,10.99,10,16.8,13.66995349,21.8,68.8,810.2961797,26.2,69.1,1044.129697,30.4,64.4,1534.139224,29.9,67.5,1361.124752
562,LT,4,ADANA2018,,4,P1921,LTADANA2018P19214,AM,PIONEER,15.83,13,20,18.30179402,24.4,62.8,1129.899614,26.4,70.2,1018.867484,29.1,69.8,1208.049497,29.6,68.8,1284.419303
563,LT,4,ADANA2019,,4,P1921,LTADANA2019P19214,NA,NA,NA,NA,NA,NA,24.1,57.6,1264.982487,27.1,68.7,1114.947256,28.4,68.8,1198.642242,29.6,68,1317.353131
564,LT,4,AYVALIK2015,,4,P1921,LTAYVALIK2015P19214,AM,PIONEER,16.85,15,19.4,19.17597176,21,57.8,1043.762803,23.7,58.8,1200.099198,27.3,50.2,1794.775957,28.4,53.7,1778.754353
565,LT,1,AYVALIK2017,,4,P1921,LTAYVALIK2017P19214,AM,PIONEER,13.35,15.5,21.4,14.72868688,20.4,59.4,967.8977476,25.1,58.5,1314.090861,27.7,49.7,1855.529395,28,49.9,1880.645094
566,LT,1,AYVALIK2018,,4,P1921,LTAYVALIK2018P19214,AM,0,15.15,16.9,21.3,16.45856238,22.5,59,1111.005522,25.2,58.2,1331.461611,28.2,56.9,1636.752826,28.5,53.2,1808.392047
567,LT,1,AYVALIK2019,,4,P1921,LTAYVALIK2019P19214,NA,NA,NA,NA,NA,NA,20.1,65.4,809.7645226,26.4,56.9,1473.596931,26.6,52.4,1646.6684,28.1,48.4,1948.220556
568,LT,1,MANISA2015,,4,P1921,LTMANISA2015P19214,AM,PIONEER,14.7,10.5,15.6,18.44532558,21.6,51.7,1239.220546,23.7,58.4,1211.750646,28.8,42.8,2248.882322,28.6,49.8,1951.013707
569,LT,1,MANISA2016,,4,P1921,LTMANISA2016P19214,AM,PIONEER,13.75,9.3,12.2,18.18896595,19.7,58,958.9777322,26.9,47.6,1844.857003,29,42.8,2274.957698,28.8,49.1,2001.190738
570,LT,1,MANISA2017,,4,P1921,LTMANISA2017P19214,AM,PIONEER,14.7,9.2,12.2,19.46709767,20.8,54.1,1121.454446,25.7,52.3,1565.008969,28.9,43.2,2246.069921,28.5,47.2,2040.237181
571,LT,1,MANISA2018,,4,P1921,LTMANISA2018P19214,AM,0,10.75,10.6,13.1,13.87296429,22.9,54.7,1257.549619,25.3,54.8,1448.317966,28.5,49.2,1962.95547,29,49.5,2008.48538
572,LT,1,MANISA2019,,4,P1921,LTMANISA2019P19214,NA,NA,NA,NA,NA,NA,21.4,51.9,1219.131868,26.7,51.7,1680.708219,27.7,45.9,1995.708554,29.1,43.6,2256.092437
573,LT,2,MERSIN2015,,4,P1921,LTMERSIN2015P19214,AM,PIONEER,14,10.9,16.6,17.28125581,22.7,62.2,1036.753392,25.4,66.6,1076.572083,28.6,67.7,1255.333521,30.3,60.8,1679.672048
574,LT,2,MERSIN2016,,4,P1921,LTMERSIN2016P19214,AM,PIONEER,15.98,13,16.4,19.30660066,21.7,65.5,890.5646411,26.8,65.5,1207.559008,29.6,65.6,1416.154616,30,64.4,1499.506342
575,LT,2,MERSIN2019,,4,P1921,LTMERSIN2019P19214,NA,NA,NA,NA,NA,NA,23.3,59.9,1140.338467,27,66.7,1179.277179,28.9,62.6,1478.926321,30,61.7,1613.232947
576,LT,2,SAKARYA2019,,4,P1921,LTSAKARYA2019P19214,NA,NA,NA,NA,NA,NA,20,62.5,872.2403524,23.7,68.7,911.725847,23.5,67,949.7790587,23.9,69.1,910.9231481
